# Date of Experiment: 18/08/2014	15:56

# AOD detector vertical offset:  -0.089041
# AOD detector horizontal offset: -0.067967
# AOD vertical corner frequency 281.253681
# AOD horizontal corner frequency: 503.090072
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.293473
# PM detector horizontal offset: -0.045776
# PM vertical corner frequency 502.663972
# PM horizontal corner frequency: 648.164174
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000

# sample rate: 80000 Hz
# number of samples: 524288
# number of blocks: 64.000000

# viscosity (pN s / nm^2): 1.148727E-9
                                                                                                                                                                                                                       
freq 	  PSD PMx 	  PSD PMy  	 PSD AODx 	 PSD AODy 	  Fit PMx 	  Fit PMy 	 Fit AODx 	 Fit AODy 
2.944336E+4	6.876284E-11	3.880271E-11	4.841973E-11	3.927525E-11	9.649299E-12	5.906846E-12	5.409887E-12	3.045675E-12
2.945312E+4	5.379194E-11	3.996159E-11	6.084018E-11	3.491755E-11	9.642904E-12	5.902930E-12	5.406301E-12	3.043656E-12
2.946289E+4	6.180933E-11	4.926836E-11	5.445524E-11	4.018858E-11	9.636516E-12	5.899019E-12	5.402719E-12	3.041639E-12
2.947266E+4	7.774283E-11	4.042306E-11	5.341593E-11	3.827943E-11	9.630134E-12	5.895112E-12	5.399140E-12	3.039624E-12
2.948242E+4	7.730098E-11	3.863220E-11	6.984847E-11	3.433645E-11	9.623759E-12	5.891208E-12	5.395565E-12	3.037611E-12
2.949219E+4	7.333109E-11	3.349765E-11	6.327142E-11	4.424323E-11	9.617390E-12	5.887308E-12	5.391994E-12	3.035599E-12
2.950195E+4	6.760710E-11	3.296790E-11	5.144239E-11	4.403589E-11	9.611027E-12	5.883413E-12	5.388426E-12	3.033590E-12
2.951172E+4	7.278338E-11	4.055739E-11	5.141050E-11	4.514129E-11	9.604670E-12	5.879521E-12	5.384861E-12	3.031583E-12
2.952148E+4	6.937134E-11	4.589688E-11	5.040182E-11	4.276496E-11	9.598320E-12	5.875633E-12	5.381300E-12	3.029578E-12
2.953125E+4	6.226888E-11	3.831400E-11	4.659554E-11	4.251643E-11	9.591976E-12	5.871748E-12	5.377743E-12	3.027575E-12
2.954102E+4	6.269424E-11	3.801631E-11	5.528488E-11	4.120027E-11	9.585638E-12	5.867868E-12	5.374189E-12	3.025574E-12
2.955078E+4	5.534366E-11	3.847071E-11	4.737726E-11	5.460531E-11	9.579307E-12	5.863991E-12	5.370638E-12	3.023574E-12
2.956055E+4	4.700810E-11	2.951164E-11	4.413458E-11	4.731594E-11	9.572981E-12	5.860119E-12	5.367092E-12	3.021577E-12
2.957031E+4	4.786555E-11	3.434353E-11	5.099144E-11	5.361020E-11	9.566663E-12	5.856250E-12	5.363548E-12	3.019582E-12
2.958008E+4	5.822158E-11	3.685863E-11	5.630524E-11	6.273481E-11	9.560350E-12	5.852385E-12	5.360008E-12	3.017589E-12
2.958984E+4	5.202320E-11	3.532619E-11	5.446779E-11	6.715125E-11	9.554044E-12	5.848524E-12	5.356472E-12	3.015597E-12
2.959961E+4	5.496321E-11	3.266912E-11	6.757529E-11	7.493521E-11	9.547743E-12	5.844666E-12	5.352939E-12	3.013608E-12
2.960937E+4	4.731903E-11	3.217949E-11	6.462539E-11	6.773012E-11	9.541449E-12	5.840813E-12	5.349410E-12	3.011621E-12
2.961914E+4	4.801090E-11	3.002697E-11	5.610468E-11	6.132446E-11	9.535162E-12	5.836963E-12	5.345884E-12	3.009635E-12
2.962891E+4	5.035310E-11	3.026876E-11	5.939026E-11	6.073764E-11	9.528880E-12	5.833117E-12	5.342362E-12	3.007652E-12
2.963867E+4	4.381743E-11	3.195720E-11	5.143111E-11	6.738419E-11	9.522605E-12	5.829275E-12	5.338843E-12	3.005670E-12
2.964844E+4	5.016733E-11	3.440128E-11	5.381619E-11	5.456370E-11	9.516336E-12	5.825436E-12	5.335327E-12	3.003691E-12
2.965820E+4	5.574406E-11	2.650073E-11	6.205055E-11	5.017101E-11	9.510073E-12	5.821602E-12	5.331815E-12	3.001713E-12
2.966797E+4	6.109630E-11	2.607300E-11	5.138766E-11	5.326558E-11	9.503816E-12	5.817771E-12	5.328307E-12	2.999738E-12
2.967773E+4	5.554684E-11	3.108125E-11	4.283264E-11	3.834335E-11	9.497566E-12	5.813944E-12	5.324802E-12	2.997764E-12
2.968750E+4	5.324822E-11	3.909966E-11	3.931710E-11	3.232643E-11	9.491321E-12	5.810121E-12	5.321300E-12	2.995792E-12
2.969727E+4	4.516738E-11	4.198572E-11	2.979612E-11	4.185608E-11	9.485083E-12	5.806301E-12	5.317802E-12	2.993823E-12
2.970703E+4	4.605598E-11	2.931188E-11	3.816575E-11	4.039517E-11	9.478851E-12	5.802486E-12	5.314307E-12	2.991855E-12
2.971680E+4	5.800678E-11	2.824512E-11	3.912283E-11	3.363489E-11	9.472625E-12	5.798674E-12	5.310816E-12	2.989889E-12
2.972656E+4	6.204087E-11	3.256207E-11	4.236993E-11	2.934569E-11	9.466405E-12	5.794866E-12	5.307328E-12	2.987925E-12
2.973633E+4	5.499515E-11	4.216448E-11	4.191515E-11	2.794522E-11	9.460191E-12	5.791061E-12	5.303844E-12	2.985963E-12
2.974609E+4	5.602468E-11	4.109880E-11	3.718263E-11	3.762014E-11	9.453984E-12	5.787260E-12	5.300363E-12	2.984003E-12
2.975586E+4	4.785070E-11	3.355644E-11	4.230517E-11	3.997323E-11	9.447782E-12	5.783463E-12	5.296886E-12	2.982045E-12
2.976562E+4	4.831504E-11	3.359738E-11	4.254929E-11	3.178457E-11	9.441587E-12	5.779670E-12	5.293411E-12	2.980088E-12
2.977539E+4	6.036131E-11	2.965496E-11	5.061524E-11	3.277594E-11	9.435398E-12	5.775881E-12	5.289941E-12	2.978134E-12
2.978516E+4	6.586309E-11	4.060712E-11	4.463224E-11	3.668803E-11	9.429215E-12	5.772095E-12	5.286474E-12	2.976182E-12
2.979492E+4	4.194323E-11	4.000488E-11	4.512166E-11	4.290773E-11	9.423037E-12	5.768313E-12	5.283010E-12	2.974231E-12
2.980469E+4	4.482127E-11	3.488826E-11	4.231553E-11	4.195413E-11	9.416866E-12	5.764535E-12	5.279549E-12	2.972283E-12
2.981445E+4	5.451674E-11	3.753343E-11	3.857462E-11	3.638854E-11	9.410701E-12	5.760760E-12	5.276092E-12	2.970336E-12
2.982422E+4	5.479209E-11	4.704802E-11	3.611184E-11	3.484132E-11	9.404542E-12	5.756989E-12	5.272639E-12	2.968391E-12
2.983398E+4	5.735003E-11	3.993026E-11	4.169338E-11	3.517715E-11	9.398389E-12	5.753222E-12	5.269188E-12	2.966449E-12
2.984375E+4	5.457786E-11	2.887647E-11	5.267455E-11	4.013181E-11	9.392243E-12	5.749458E-12	5.265741E-12	2.964508E-12
2.985352E+4	4.997371E-11	2.930028E-11	4.761538E-11	4.167763E-11	9.386102E-12	5.745699E-12	5.262298E-12	2.962569E-12
2.986328E+4	5.212792E-11	3.426100E-11	4.527245E-11	4.185586E-11	9.379967E-12	5.741942E-12	5.258858E-12	2.960632E-12
2.987305E+4	5.455529E-11	3.806244E-11	4.223989E-11	3.228412E-11	9.373838E-12	5.738190E-12	5.255421E-12	2.958696E-12
2.988281E+4	4.987211E-11	3.128286E-11	4.242906E-11	3.216585E-11	9.367715E-12	5.734441E-12	5.251988E-12	2.956763E-12
2.989258E+4	5.944932E-11	2.881042E-11	3.765716E-11	3.664521E-11	9.361599E-12	5.730696E-12	5.248558E-12	2.954832E-12
2.990234E+4	5.299978E-11	3.230164E-11	3.642745E-11	3.636999E-11	9.355488E-12	5.726955E-12	5.245131E-12	2.952902E-12
2.991211E+4	6.182514E-11	2.451611E-11	4.700001E-11	3.119751E-11	9.349383E-12	5.723217E-12	5.241708E-12	2.950974E-12
2.992187E+4	4.562185E-11	2.961182E-11	4.889913E-11	4.348643E-11	9.343284E-12	5.719483E-12	5.238288E-12	2.949049E-12
2.993164E+4	4.948409E-11	3.649472E-11	5.536425E-11	4.612040E-11	9.337191E-12	5.715752E-12	5.234871E-12	2.947125E-12
2.994141E+4	6.147188E-11	4.536906E-11	5.732213E-11	3.482978E-11	9.331104E-12	5.712025E-12	5.231458E-12	2.945203E-12
2.995117E+4	5.242533E-11	3.682629E-11	5.165426E-11	4.123033E-11	9.325023E-12	5.708302E-12	5.228048E-12	2.943283E-12
2.996094E+4	5.808505E-11	3.133545E-11	4.372271E-11	3.984386E-11	9.318948E-12	5.704583E-12	5.224641E-12	2.941365E-12
2.997070E+4	5.600222E-11	3.382545E-11	5.220579E-11	3.886526E-11	9.312879E-12	5.700867E-12	5.221238E-12	2.939448E-12
2.998047E+4	5.710335E-11	3.275306E-11	5.017181E-11	3.554457E-11	9.306816E-12	5.697155E-12	5.217838E-12	2.937534E-12
2.999023E+4	5.441400E-11	2.985688E-11	4.721305E-11	3.361764E-11	9.300758E-12	5.693446E-12	5.214441E-12	2.935621E-12
3.000000E+4	5.081020E-11	2.989402E-11	4.965282E-11	3.314200E-11	9.294707E-12	5.689741E-12	5.211048E-12	2.933710E-12
3.000977E+4	5.220266E-11	3.082822E-11	6.047144E-11	3.716413E-11	9.288662E-12	5.686039E-12	5.207658E-12	2.931802E-12
3.001953E+4	5.851213E-11	3.057759E-11	5.721400E-11	3.842097E-11	9.282622E-12	5.682342E-12	5.204271E-12	2.929895E-12
3.002930E+4	5.541553E-11	3.052372E-11	4.990108E-11	4.002703E-11	9.276588E-12	5.678647E-12	5.200888E-12	2.927989E-12
3.003906E+4	5.089718E-11	3.235678E-11	4.346191E-11	3.597097E-11	9.270561E-12	5.674957E-12	5.197508E-12	2.926086E-12
3.004883E+4	4.637902E-11	4.211220E-11	4.810003E-11	3.530239E-11	9.264539E-12	5.671270E-12	5.194131E-12	2.924185E-12
3.005859E+4	4.063571E-11	3.891378E-11	4.926490E-11	3.865625E-11	9.258523E-12	5.667586E-12	5.190758E-12	2.922285E-12
3.006836E+4	4.992061E-11	3.119908E-11	4.444437E-11	3.821669E-11	9.252512E-12	5.663907E-12	5.187387E-12	2.920387E-12
3.007812E+4	6.189558E-11	2.668401E-11	4.230923E-11	3.683833E-11	9.246508E-12	5.660230E-12	5.184020E-12	2.918492E-12
3.008789E+4	6.352321E-11	3.122546E-11	3.904565E-11	2.587712E-11	9.240509E-12	5.656558E-12	5.180657E-12	2.916598E-12
3.009766E+4	5.737402E-11	3.444558E-11	3.677601E-11	3.173246E-11	9.234517E-12	5.652889E-12	5.177296E-12	2.914705E-12
3.010742E+4	4.930240E-11	3.389510E-11	3.936789E-11	3.910615E-11	9.228530E-12	5.649223E-12	5.173939E-12	2.912815E-12
3.011719E+4	4.759432E-11	2.940106E-11	4.334301E-11	3.118985E-11	9.222549E-12	5.645561E-12	5.170585E-12	2.910926E-12
3.012695E+4	5.008381E-11	2.642823E-11	3.302312E-11	2.986940E-11	9.216574E-12	5.641903E-12	5.167235E-12	2.909040E-12
3.013672E+4	6.062737E-11	3.521330E-11	4.244633E-11	3.454155E-11	9.210604E-12	5.638248E-12	5.163887E-12	2.907155E-12
3.014648E+4	6.613416E-11	3.664513E-11	4.659271E-11	3.329906E-11	9.204641E-12	5.634597E-12	5.160543E-12	2.905272E-12
3.015625E+4	6.421509E-11	3.145861E-11	4.865927E-11	3.478360E-11	9.198683E-12	5.630949E-12	5.157203E-12	2.903391E-12
3.016602E+4	6.206469E-11	3.701243E-11	3.803195E-11	4.448139E-11	9.192731E-12	5.627305E-12	5.153865E-12	2.901511E-12
3.017578E+4	6.189158E-11	3.869109E-11	4.296367E-11	3.992177E-11	9.186784E-12	5.623664E-12	5.150531E-12	2.899634E-12
3.018555E+4	7.708324E-11	3.910731E-11	5.729901E-11	3.214494E-11	9.180844E-12	5.620027E-12	5.147199E-12	2.897758E-12
3.019531E+4	7.503527E-11	4.250907E-11	5.763006E-11	3.189474E-11	9.174909E-12	5.616393E-12	5.143871E-12	2.895884E-12
3.020508E+4	5.110227E-11	3.519958E-11	3.864019E-11	3.520694E-11	9.168980E-12	5.612763E-12	5.140547E-12	2.894012E-12
3.021484E+4	4.989393E-11	2.931829E-11	4.321289E-11	3.874415E-11	9.163057E-12	5.609137E-12	5.137225E-12	2.892142E-12
3.022461E+4	7.325780E-11	3.465303E-11	4.957766E-11	4.126330E-11	9.157139E-12	5.605514E-12	5.133907E-12	2.890273E-12
3.023437E+4	7.320851E-11	3.339091E-11	4.094808E-11	4.042577E-11	9.151228E-12	5.601894E-12	5.130592E-12	2.888407E-12
3.024414E+4	5.761091E-11	4.174728E-11	4.579021E-11	3.654759E-11	9.145321E-12	5.598278E-12	5.127280E-12	2.886542E-12
3.025391E+4	6.721322E-11	4.399390E-11	4.589070E-11	3.945142E-11	9.139421E-12	5.594665E-12	5.123972E-12	2.884679E-12
3.026367E+4	7.587893E-11	3.688560E-11	5.633187E-11	3.321105E-11	9.133526E-12	5.591056E-12	5.120666E-12	2.882818E-12
3.027344E+4	5.948576E-11	3.893458E-11	5.579594E-11	4.168345E-11	9.127638E-12	5.587451E-12	5.117364E-12	2.880958E-12
3.028320E+4	5.084943E-11	4.659097E-11	4.316801E-11	4.683013E-11	9.121754E-12	5.583849E-12	5.114065E-12	2.879101E-12
3.029297E+4	6.898779E-11	5.216701E-11	4.418142E-11	3.660066E-11	9.115877E-12	5.580250E-12	5.110769E-12	2.877245E-12
3.030273E+4	6.958258E-11	3.979745E-11	4.642513E-11	3.880322E-11	9.110005E-12	5.576655E-12	5.107477E-12	2.875391E-12
3.031250E+4	5.857379E-11	3.586206E-11	5.431441E-11	3.806963E-11	9.104139E-12	5.573063E-12	5.104187E-12	2.873539E-12
3.032227E+4	5.912983E-11	4.213812E-11	4.648851E-11	4.712235E-11	9.098278E-12	5.569475E-12	5.100901E-12	2.871688E-12
3.033203E+4	5.308856E-11	4.116898E-11	4.976378E-11	4.214620E-11	9.092423E-12	5.565891E-12	5.097618E-12	2.869839E-12
3.034180E+4	6.375965E-11	3.897217E-11	6.041908E-11	3.450558E-11	9.086574E-12	5.562309E-12	5.094338E-12	2.867993E-12
3.035156E+4	7.912257E-11	4.130451E-11	6.506650E-11	4.918104E-11	9.080730E-12	5.558731E-12	5.091061E-12	2.866147E-12
3.036133E+4	8.249132E-11	4.573124E-11	6.326767E-11	5.204509E-11	9.074892E-12	5.555157E-12	5.087787E-12	2.864304E-12
3.037109E+4	7.840594E-11	5.447364E-11	5.769505E-11	4.586964E-11	9.069060E-12	5.551586E-12	5.084517E-12	2.862463E-12
3.038086E+4	7.432923E-11	5.316907E-11	4.981855E-11	4.525953E-11	9.063233E-12	5.548019E-12	5.081250E-12	2.860623E-12
3.039062E+4	7.643607E-11	4.280374E-11	5.084966E-11	4.419947E-11	9.057412E-12	5.544455E-12	5.077985E-12	2.858785E-12
3.040039E+4	6.353875E-11	4.905453E-11	5.703298E-11	5.086617E-11	9.051597E-12	5.540894E-12	5.074724E-12	2.856949E-12
3.041016E+4	7.103967E-11	5.527605E-11	5.395207E-11	5.508775E-11	9.045787E-12	5.537337E-12	5.071466E-12	2.855114E-12
3.041992E+4	7.203247E-11	5.043033E-11	4.909159E-11	6.120639E-11	9.039982E-12	5.533783E-12	5.068212E-12	2.853281E-12
3.042969E+4	7.182254E-11	5.302786E-11	4.836112E-11	5.657899E-11	9.034184E-12	5.530233E-12	5.064960E-12	2.851451E-12
3.043945E+4	7.182176E-11	4.527049E-11	4.940177E-11	4.738148E-11	9.028390E-12	5.526686E-12	5.061712E-12	2.849621E-12
3.044922E+4	7.260490E-11	4.730660E-11	5.322245E-11	4.649454E-11	9.022603E-12	5.523143E-12	5.058466E-12	2.847794E-12
3.045898E+4	8.034869E-11	5.816937E-11	4.966150E-11	5.665486E-11	9.016821E-12	5.519603E-12	5.055224E-12	2.845968E-12
3.046875E+4	6.879507E-11	5.053353E-11	5.870369E-11	5.023968E-11	9.011044E-12	5.516066E-12	5.051985E-12	2.844144E-12
3.047852E+4	6.452520E-11	4.390472E-11	6.944602E-11	3.860461E-11	9.005273E-12	5.512533E-12	5.048749E-12	2.842322E-12
3.048828E+4	7.516737E-11	4.440903E-11	5.804933E-11	3.892657E-11	8.999508E-12	5.509003E-12	5.045516E-12	2.840502E-12
3.049805E+4	7.481540E-11	4.221863E-11	5.141201E-11	3.687028E-11	8.993748E-12	5.505476E-12	5.042286E-12	2.838683E-12
3.050781E+4	5.870747E-11	3.512961E-11	4.327668E-11	3.569303E-11	8.987994E-12	5.501953E-12	5.039060E-12	2.836866E-12
3.051758E+4	4.880573E-11	3.313708E-11	3.783978E-11	3.490231E-11	8.982245E-12	5.498433E-12	5.035836E-12	2.835051E-12
3.052734E+4	5.665963E-11	3.703804E-11	3.953199E-11	3.538571E-11	8.976502E-12	5.494917E-12	5.032615E-12	2.833238E-12
3.053711E+4	4.450853E-11	3.457332E-11	3.855397E-11	3.726017E-11	8.970764E-12	5.491404E-12	5.029398E-12	2.831426E-12
3.054687E+4	4.626919E-11	3.303861E-11	3.830577E-11	3.569252E-11	8.965032E-12	5.487894E-12	5.026184E-12	2.829616E-12
3.055664E+4	6.509642E-11	3.104608E-11	3.658129E-11	3.140709E-11	8.959305E-12	5.484388E-12	5.022972E-12	2.827808E-12
3.056641E+4	7.107648E-11	3.229915E-11	4.129793E-11	2.968481E-11	8.953584E-12	5.480885E-12	5.019764E-12	2.826002E-12
3.057617E+4	5.646322E-11	3.213120E-11	4.507929E-11	3.107411E-11	8.947868E-12	5.477386E-12	5.016559E-12	2.824197E-12
3.058594E+4	5.605726E-11	3.010718E-11	3.423650E-11	3.301000E-11	8.942157E-12	5.473890E-12	5.013357E-12	2.822394E-12
3.059570E+4	5.588984E-11	3.339967E-11	3.895674E-11	3.112264E-11	8.936453E-12	5.470397E-12	5.010158E-12	2.820593E-12
3.060547E+4	5.015280E-11	2.924011E-11	4.201337E-11	3.565022E-11	8.930753E-12	5.466907E-12	5.006962E-12	2.818793E-12
3.061523E+4	6.325769E-11	2.936896E-11	4.209868E-11	3.366421E-11	8.925059E-12	5.463421E-12	5.003769E-12	2.816995E-12
3.062500E+4	6.069004E-11	3.431233E-11	4.517729E-11	3.116333E-11	8.919371E-12	5.459938E-12	5.000579E-12	2.815199E-12
3.063477E+4	4.928938E-11	3.732616E-11	4.045951E-11	3.022343E-11	8.913687E-12	5.456459E-12	4.997393E-12	2.813405E-12
3.064453E+4	5.432764E-11	3.386059E-11	3.645938E-11	2.701644E-11	8.908010E-12	5.452983E-12	4.994209E-12	2.811612E-12
3.065430E+4	4.716108E-11	2.803308E-11	3.808626E-11	3.202739E-11	8.902338E-12	5.449510E-12	4.991028E-12	2.809821E-12
3.066406E+4	5.073589E-11	2.997577E-11	3.569341E-11	3.536903E-11	8.896671E-12	5.446040E-12	4.987851E-12	2.808032E-12
3.067383E+4	4.390942E-11	3.502017E-11	3.373561E-11	3.130935E-11	8.891009E-12	5.442574E-12	4.984676E-12	2.806244E-12
3.068359E+4	5.170354E-11	3.343858E-11	3.944270E-11	3.587874E-11	8.885353E-12	5.439111E-12	4.981504E-12	2.804458E-12
3.069336E+4	5.727012E-11	3.151462E-11	4.474972E-11	3.946323E-11	8.879703E-12	5.435651E-12	4.978336E-12	2.802674E-12
3.070312E+4	5.335063E-11	3.206087E-11	4.513450E-11	4.016061E-11	8.874057E-12	5.432195E-12	4.975170E-12	2.800892E-12
3.071289E+4	6.024041E-11	3.017455E-11	3.959475E-11	3.565418E-11	8.868417E-12	5.428742E-12	4.972008E-12	2.799111E-12
3.072266E+4	6.167524E-11	3.765880E-11	3.508056E-11	3.220814E-11	8.862783E-12	5.425292E-12	4.968848E-12	2.797332E-12
3.073242E+4	5.566914E-11	3.761709E-11	3.520871E-11	3.328855E-11	8.857154E-12	5.421846E-12	4.965692E-12	2.795555E-12
3.074219E+4	4.092666E-11	3.439104E-11	3.726933E-11	3.465230E-11	8.851530E-12	5.418403E-12	4.962538E-12	2.793779E-12
3.075195E+4	4.651031E-11	3.242201E-11	3.750873E-11	3.903736E-11	8.845912E-12	5.414963E-12	4.959388E-12	2.792005E-12
3.076172E+4	5.566322E-11	3.545776E-11	4.469004E-11	3.606617E-11	8.840299E-12	5.411526E-12	4.956240E-12	2.790233E-12
3.077148E+4	7.123470E-11	4.242091E-11	3.584759E-11	3.854738E-11	8.834691E-12	5.408093E-12	4.953096E-12	2.788462E-12
3.078125E+4	5.806623E-11	3.589424E-11	3.076479E-11	4.123697E-11	8.829088E-12	5.404663E-12	4.949955E-12	2.786693E-12
3.079102E+4	4.992430E-11	3.680704E-11	3.379440E-11	3.622759E-11	8.823491E-12	5.401236E-12	4.946816E-12	2.784926E-12
3.080078E+4	4.918360E-11	4.402820E-11	3.956297E-11	3.651004E-11	8.817900E-12	5.397812E-12	4.943680E-12	2.783161E-12
3.081055E+4	4.808030E-11	3.874244E-11	3.574358E-11	3.464648E-11	8.812313E-12	5.394392E-12	4.940548E-12	2.781397E-12
3.082031E+4	3.774745E-11	3.356101E-11	3.514684E-11	3.562583E-11	8.806732E-12	5.390975E-12	4.937418E-12	2.779634E-12
3.083008E+4	4.006466E-11	3.181896E-11	4.034139E-11	3.079945E-11	8.801156E-12	5.387561E-12	4.934292E-12	2.777874E-12
3.083984E+4	5.713141E-11	4.182038E-11	4.217732E-11	3.712838E-11	8.795586E-12	5.384151E-12	4.931168E-12	2.776115E-12
3.084961E+4	5.124935E-11	4.689843E-11	4.315491E-11	3.709632E-11	8.790020E-12	5.380743E-12	4.928048E-12	2.774358E-12
3.085937E+4	4.770090E-11	4.435174E-11	4.470032E-11	3.298750E-11	8.784460E-12	5.377339E-12	4.924930E-12	2.772602E-12
3.086914E+4	6.363329E-11	4.707654E-11	3.557080E-11	3.206206E-11	8.778906E-12	5.373938E-12	4.921815E-12	2.770849E-12
3.087891E+4	6.634286E-11	4.930887E-11	4.264669E-11	2.917271E-11	8.773356E-12	5.370541E-12	4.918703E-12	2.769096E-12
3.088867E+4	6.801030E-11	4.389263E-11	4.013474E-11	3.142153E-11	8.767812E-12	5.367146E-12	4.915594E-12	2.767346E-12
3.089844E+4	7.177826E-11	4.784080E-11	3.594771E-11	3.645845E-11	8.762273E-12	5.363755E-12	4.912489E-12	2.765597E-12
3.090820E+4	7.113615E-11	4.688157E-11	3.783599E-11	3.405992E-11	8.756740E-12	5.360367E-12	4.909386E-12	2.763850E-12
3.091797E+4	6.405971E-11	5.117487E-11	5.522065E-11	3.770626E-11	8.751211E-12	5.356982E-12	4.906286E-12	2.762104E-12
3.092773E+4	8.964315E-11	5.916415E-11	5.525782E-11	3.568899E-11	8.745688E-12	5.353601E-12	4.903189E-12	2.760360E-12
3.093750E+4	9.108708E-11	5.102842E-11	4.886192E-11	3.104703E-11	8.740170E-12	5.350222E-12	4.900094E-12	2.758618E-12
3.094727E+4	8.746143E-11	5.427219E-11	4.887763E-11	3.855530E-11	8.734657E-12	5.346847E-12	4.897003E-12	2.756878E-12
3.095703E+4	9.834600E-11	7.126808E-11	5.600073E-11	4.385554E-11	8.729150E-12	5.343475E-12	4.893915E-12	2.755139E-12
3.096680E+4	1.104393E-10	7.802622E-11	6.596222E-11	4.407731E-11	8.723647E-12	5.340106E-12	4.890830E-12	2.753401E-12
3.097656E+4	9.254376E-11	7.423027E-11	6.304357E-11	4.934903E-11	8.718150E-12	5.336741E-12	4.887747E-12	2.751666E-12
3.098633E+4	9.741191E-11	5.636189E-11	5.835648E-11	5.540812E-11	8.712658E-12	5.333378E-12	4.884668E-12	2.749932E-12
3.099609E+4	8.651290E-11	5.278066E-11	5.975750E-11	5.026647E-11	8.707172E-12	5.330019E-12	4.881591E-12	2.748199E-12
3.100586E+4	7.459367E-11	5.505259E-11	5.620120E-11	4.526027E-11	8.701690E-12	5.326663E-12	4.878517E-12	2.746469E-12
3.101562E+4	7.980383E-11	4.050505E-11	5.191492E-11	4.315553E-11	8.696214E-12	5.323310E-12	4.875446E-12	2.744740E-12
3.102539E+4	7.255581E-11	4.165483E-11	4.058426E-11	4.233032E-11	8.690742E-12	5.319960E-12	4.872378E-12	2.743012E-12
3.103516E+4	7.904127E-11	5.065975E-11	5.367787E-11	4.809796E-11	8.685276E-12	5.316614E-12	4.869313E-12	2.741286E-12
3.104492E+4	9.354783E-11	5.157294E-11	6.179803E-11	4.873061E-11	8.679815E-12	5.313270E-12	4.866251E-12	2.739562E-12
3.105469E+4	8.073402E-11	5.444722E-11	6.823250E-11	5.205837E-11	8.674360E-12	5.309930E-12	4.863192E-12	2.737839E-12
3.106445E+4	7.424149E-11	5.079542E-11	6.639554E-11	5.231288E-11	8.668909E-12	5.306593E-12	4.860136E-12	2.736119E-12
3.107422E+4	7.592700E-11	4.252359E-11	6.988995E-11	4.315274E-11	8.663463E-12	5.303259E-12	4.857082E-12	2.734399E-12
3.108398E+4	6.881122E-11	4.598704E-11	6.814123E-11	4.363172E-11	8.658023E-12	5.299928E-12	4.854032E-12	2.732681E-12
3.109375E+4	5.566218E-11	5.286548E-11	5.482270E-11	4.242425E-11	8.652588E-12	5.296600E-12	4.850984E-12	2.730965E-12
3.110352E+4	5.553526E-11	4.155668E-11	5.399205E-11	4.175923E-11	8.647158E-12	5.293276E-12	4.847939E-12	2.729251E-12
3.111328E+4	4.977828E-11	3.718766E-11	5.850466E-11	4.066125E-11	8.641733E-12	5.289954E-12	4.844897E-12	2.727538E-12
3.112305E+4	5.089415E-11	3.703015E-11	5.300026E-11	3.658407E-11	8.636313E-12	5.286636E-12	4.841858E-12	2.725827E-12
3.113281E+4	7.804812E-11	3.536939E-11	4.512203E-11	3.755339E-11	8.630898E-12	5.283321E-12	4.838822E-12	2.724117E-12
3.114258E+4	7.294586E-11	3.095710E-11	4.088732E-11	3.395375E-11	8.625488E-12	5.280009E-12	4.835788E-12	2.722409E-12
3.115234E+4	4.995655E-11	2.948411E-11	3.675620E-11	3.444829E-11	8.620084E-12	5.276700E-12	4.832758E-12	2.720703E-12
3.116211E+4	5.215564E-11	2.884961E-11	3.824151E-11	3.872902E-11	8.614684E-12	5.273394E-12	4.829730E-12	2.718998E-12
3.117187E+4	4.931664E-11	2.813150E-11	3.962321E-11	3.123937E-11	8.609290E-12	5.270091E-12	4.826705E-12	2.717295E-12
3.118164E+4	5.097058E-11	3.490419E-11	3.998426E-11	3.543157E-11	8.603900E-12	5.266792E-12	4.823683E-12	2.715593E-12
3.119141E+4	5.276805E-11	3.352733E-11	3.852051E-11	2.832951E-11	8.598516E-12	5.263495E-12	4.820664E-12	2.713893E-12
3.120117E+4	4.874432E-11	3.815768E-11	4.581916E-11	2.737652E-11	8.593136E-12	5.260202E-12	4.817647E-12	2.712194E-12
3.121094E+4	5.464277E-11	4.063164E-11	4.158089E-11	3.735794E-11	8.587762E-12	5.256911E-12	4.814634E-12	2.710498E-12
3.122070E+4	7.185733E-11	4.025171E-11	4.182818E-11	3.549204E-11	8.582393E-12	5.253624E-12	4.811623E-12	2.708802E-12
3.123047E+4	5.404420E-11	2.901974E-11	3.547590E-11	3.004523E-11	8.577029E-12	5.250340E-12	4.808615E-12	2.707109E-12
3.124023E+4	4.469261E-11	3.176295E-11	3.979621E-11	2.933649E-11	8.571670E-12	5.247059E-12	4.805610E-12	2.705417E-12
3.125000E+4	5.040666E-11	3.120950E-11	4.091118E-11	2.878978E-11	8.566315E-12	5.243781E-12	4.802608E-12	2.703726E-12
