 # Date of Experiment: 19/34/02013
 # Time of Experiment: 02:34:42
 # Laser Diode Temp (C): 0.00000
 # Laser Diode Operating Hours (h): 0.00000
 # Laser Diode Current (A): 0.00000
 # AOD ANDOR center x (pixels): 267.417
 # AOD ANDOR center y (pixels): 269.073
 # AOD ANDOR range x (pixels): 24.5833
 # AOD ANDOR range y (pixels): 24.2917
 # AOD CCD center x (pixels): 430.500
 # AOD CCD center y (pixels): 246.000
 # AOD CCD range x (pixels): 92.5833
 # AOD CCD range y (pixels): 113.000
 # PM ANDOR center x (pixels): 271.750
 # PM ANDOR center y (pixels): 274.417
 # PM ANDOR range x (pixels): 13.5000
 # PM ANDOR range y (pixels): 9.41667
 # PM CCD center x (pixels): 444.500
 # PM CCD center y (pixels): 275.167
 # PM CCD range x (pixels): 54.0000
 # PM CCD range y (pixels): 43.6667
 # ANDOR pixel size x (nm): 293.940
 # ANDOR pixel size y (nm): 288.530
 # CCD pixel size x (nm): 74.1000
 # CCD pixel size y (nm): 61.6000
 # AOD detector x offset (V): -0.139419
 # AOD detector y offset (V): 0.370289
 # AOD trap stiffness x (pN/nm): 0.0932360
 # AOD trap stiffness y (pN/nm): 0.0771160
 # AOD trap distance conversion x (V/Nm): 0.000625000
 # AOD trap distance conversion y (V/Nm): 0.000606000
 # PM detector x offset (V): -0.107602
 # PM detector y offset (V): 0.00565500
 # PM trap stiffness x (pN/nm): 0.116529
 # PM trap stiffness y (pN/nm): 0.0791500
 # PM trap distance conversion x (V/nm): 0.000854000
 # PM trap distance conversion y (V/nm): 0.000695000
 # AOD bead radius (um): 1.00000
 # PM bead radius  (um): 1.08000
 # Sample rate (Hz): 1000
 # Number of samples (int): 10
 # Delta time (s): 0.0100000

Message index (int)	Time sent (s)	Time received (s)	Experiment Phase (int)	Extension from Trap and PSD positions (nm)	Extension from image measurements (nm)	Force felt by AOD (pN)	Force felt by PM  (pN)	AOD to PM vector x (nm)	AOD to PM vector y (nm)	AODx (V)	AODy (V)	PMx (V)	PMy (V)	PMsensorx (V)	PMsensory (V)	PMxdiff (V)	PMydiff (V)	PMxsum (V)	AODxdiff (V)	AODydiff (V)	AODxsum (V)	StageX (mm)	StageY (mm)	StageZ (mm)	FBx (V)	FBy (V)	FBsum (V)	Pressure (a.u.)
129775200.000000	226633.168000	21217.734041	0.000000	4245.351286	4166.534080	0.081010	0.407139	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468004	0.460315	-0.106994	0.002155	3.172100	-0.138876	0.370297	3.208989	-5.023620	0.148390	-0.131250	-0.060403	-0.238992	-0.768452	-0.055353
129775200.000000	226633.170000	21217.736361	0.000000	4245.351286	4166.534080	0.081010	0.407139	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468004	0.460315	-0.106994	0.002155	3.172100	-0.138876	0.370297	3.208989	-5.023620	0.148390	-0.131250	-0.060403	-0.238992	-0.768452	-0.055353
129775200.000000	226633.172000	21217.737782	0.000000	4245.351286	4166.534080	0.081010	0.407139	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468004	0.460315	-0.106994	0.002155	3.172100	-0.138876	0.370297	3.208989	-5.023620	0.148390	-0.131250	-0.060403	-0.238992	-0.768452	-0.055353
129775200.000000	226633.175000	21217.740404	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.176000	21217.741463	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.177000	21217.742193	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.178000	21217.743365	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.180000	21217.747318	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.182000	21217.747350	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.183000	21217.749854	0.000000	4237.306236	4166.534080	0.063249	0.454094	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467876	0.460403	-0.104821	0.007845	3.175025	-0.139835	0.370385	3.207463	-5.023620	0.148390	-0.131250	-0.060299	-0.239519	-0.769020	-0.057982
129775200.000000	226633.185000	21217.750276	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775200.000000	226633.186000	21217.751228	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775200.000000	226633.187000	21217.751805	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775200.000000	226633.188000	21217.752813	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775300.000000	226633.189000	21217.757455	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775300.000000	226633.191000	21217.757486	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775300.000000	226633.192000	21217.757923	0.000000	4241.146250	4166.534080	0.507801	0.192859	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467964	0.460347	-0.106275	0.005072	3.173546	-0.136015	0.370289	3.203259	-5.023620	0.148390	-0.131250	-0.061306	-0.239032	-0.769651	-0.056000
129775300.000000	226633.193000	21217.759333	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.195000	21217.761072	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.196000	21217.761861	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.198000	21217.763912	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.199000	21217.764572	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.200000	21217.765796	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.201000	21217.766596	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.203000	21217.769301	0.000000	4248.563858	4166.534080	0.575921	0.508777	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467908	0.460515	-0.105636	0.001859	3.176543	-0.135839	0.371983	3.206727	-5.023620	0.148390	-0.131250	-0.060667	-0.239008	-0.768660	-0.055425
129775300.000000	226633.205000	21217.770563	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.206000	21217.771473	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.207000	21217.772626	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.208000	21217.773330	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.209000	21217.774359	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.210000	21217.775361	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.211000	21217.776281	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.212000	21217.777392	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.213000	21217.778526	0.000000	4244.538292	4166.534080	0.158519	0.391070	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460339	-0.110095	0.003961	3.175240	-0.138900	0.371376	3.210491	-5.023620	0.148390	-0.131250	-0.061147	-0.239080	-0.768429	-0.056032
129775300.000000	226633.214000	21217.779897	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.216000	21217.781702	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.218000	21217.783385	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.219000	21217.784089	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.220000	21217.785385	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.221000	21217.786084	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.222000	21217.787096	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.223000	21217.788084	0.000000	4242.035731	4166.534080	0.262581	0.495101	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460411	-0.105468	0.002139	3.175360	-0.139036	0.368275	3.207646	-5.023620	0.148390	-0.131250	-0.059932	-0.239687	-0.768660	-0.056631
129775300.000000	226633.224000	21217.789173	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.225000	21217.790213	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.226000	21217.791081	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.227000	21217.792045	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.228000	21217.792791	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.229000	21217.793813	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.230000	21217.795872	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.232000	21217.797789	0.000000	4241.728772	4166.534080	0.026667	0.562889	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467972	0.460467	-0.103590	0.004505	3.173922	-0.139555	0.370153	3.207415	-5.023620	0.148390	-0.131250	-0.060859	-0.238544	-0.768900	-0.054913
129775300.000000	226633.233000	21217.798865	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.235000	21217.801847	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.237000	21217.803868	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.239000	21217.804830	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.240000	21217.805796	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.241000	21217.806545	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.242000	21217.807531	0.000000	4248.492260	4166.534080	0.371480	0.296273	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467749	0.460355	-0.106683	0.003298	3.174361	-0.139627	0.373198	3.204634	-5.023620	0.148390	-0.131250	-0.060515	-0.239056	-0.768892	-0.055456
129775300.000000	226633.243000	21217.809070	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.245000	21217.810536	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.246000	21217.811333	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.247000	21217.812847	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.248000	21217.813682	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.249000	21217.814481	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.250000	21217.815286	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.251000	21217.816771	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.252000	21217.817621	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.254000	21217.819326	0.000000	4245.075080	4235.525961	0.206261	0.388843	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467844	0.460371	-0.110095	0.004001	3.176911	-0.138796	0.371736	3.208541	-5.023620	0.148390	-0.131250	-0.060899	-0.238177	-0.769459	-0.056903
129775300.000000	226633.255000	21217.820955	0.000000	4240.751053	4235.525961	0.220259	0.155541	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468020	0.460371	-0.108265	0.006766	3.177726	-0.138388	0.371528	3.205449	-5.023620	0.148390	-0.131250	-0.061418	-0.239655	-0.769108	-0.055145
129775300.000000	226633.257000	21217.822132	0.000000	4240.751053	4235.525961	0.220259	0.155541	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468020	0.460371	-0.108265	0.006766	3.177726	-0.138388	0.371528	3.205449	-5.023620	0.148390	-0.131250	-0.061418	-0.239655	-0.769108	-0.055145
129775300.000000	226633.258000	21217.823669	0.000000	4240.751053	4235.525961	0.220259	0.155541	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468020	0.460371	-0.108265	0.006766	3.177726	-0.138388	0.371528	3.205449	-5.023620	0.148390	-0.131250	-0.061418	-0.239655	-0.769108	-0.055145
129775300.000000	226633.259000	21217.824813	0.000000	4240.751053	4235.525961	0.220259	0.155541	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468020	0.460371	-0.108265	0.006766	3.177726	-0.138388	0.371528	3.205449	-5.023620	0.148390	-0.131250	-0.061418	-0.239655	-0.769108	-0.055145
129775300.000000	226633.261000	21217.826865	0.000000	4240.751053	4235.525961	0.220259	0.155541	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468020	0.460371	-0.108265	0.006766	3.177726	-0.138388	0.371528	3.205449	-5.023620	0.148390	-0.131250	-0.061418	-0.239655	-0.769108	-0.055145
129775300.000000	226633.263000	21217.828788	0.000000	4240.751053	4235.525961	0.220259	0.155541	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.468020	0.460371	-0.108265	0.006766	3.177726	-0.138388	0.371528	3.205449	-5.023620	0.148390	-0.131250	-0.061418	-0.239655	-0.769108	-0.055145
129775300.000000	226633.266000	21217.830943	0.000000	4241.970286	4235.525961	0.260741	0.288404	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467956	0.460467	-0.105516	0.006063	3.177542	-0.138117	0.371656	3.207998	-5.023620	0.148390	-0.131250	-0.061602	-0.239591	-0.768884	-0.055800
129775300.000000	226633.267000	21217.832172	0.000000	4241.970286	4235.525961	0.260741	0.288404	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467956	0.460467	-0.105516	0.006063	3.177542	-0.138117	0.371656	3.207998	-5.023620	0.148390	-0.131250	-0.061602	-0.239591	-0.768884	-0.055800
129775300.000000	226633.268000	21217.833335	0.000000	4241.970286	4235.525961	0.260741	0.288404	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467956	0.460467	-0.105516	0.006063	3.177542	-0.138117	0.371656	3.207998	-5.023620	0.148390	-0.131250	-0.061602	-0.239591	-0.768884	-0.055800
129775300.000000	226633.270000	21217.834796	0.000000	4241.970286	4235.525961	0.260741	0.288404	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467956	0.460467	-0.105516	0.006063	3.177542	-0.138117	0.371656	3.207998	-5.023620	0.148390	-0.131250	-0.061602	-0.239591	-0.768884	-0.055800
129775300.000000	226633.271000	21217.835796	0.000000	4241.970286	4235.525961	0.260741	0.288404	6.805075	6240.298233	-0.008780	-0.287379	-0.272613	0.908314	3.467956	0.460467	-0.105516	0.006063	3.177542	-0.138117	0.371656	3.207998	-5.023620	0.148390	-0.131250	-0.061602	-0.239591	-0.768884	-0.055800
